group,variable,r2_mean,r2_std,indices
ACS,median_home_value,0.0896198383476319,0.31674237811463246,ADI
ACS,educ_no_schooling_pct,0.08667702902887117,0.034644771876466536,"ADI, SDI"
ACS,educ_grade9_pct,0.08550935703075617,0.03750451656575962,SDI
ACS,educ_some_college_lt1yr_pct,0.08286383860450586,0.03441591347228819,ADI
ACS,educ_associates_pct,0.08176156091084366,0.022652503795176318,ADI
PLACES,ACCESS2,0.08081906290221615,0.12451931167262029,""
ACS,cost_burdened_rent_50plus_pct,0.08002074800958939,0.07127785544588958,SVI
ACS,lep_asian_pac_native_not_well_pct,0.07996436348263636,0.05403833213121005,SVI
ACS,educ_grade8_pct,0.07640048509569113,0.016517400303501607,SDI
ACS,occ_female_education_legal_arts_pct,0.07192117833685834,0.03537546421482214,ADI
ACS,educ_some_college_ge1yr_pct,0.07090853576936247,0.044293594179893064,ADI
ACS,unemployment_pct,0.07008073950920127,0.03717795579321527,"ADI, SVI"
ACS,not_in_labor_force_pct,0.07008073950920127,0.03717795579321527,SDI
ACS,occ_female_computer_engineering_science_pct,0.06903546975343684,0.009809636614952657,ADI
ACS,educ_grade12_no_diploma_pct,0.06896788481520058,0.02440162045721867,SDI
ACS,occ_male_mgmt_business_science_arts_pct,0.05860274793056382,0.017816717448203,ADI
ACS,overcrowded_owner_pct,0.05419744908432891,0.028596831255921516,"SDI, SVI"
ACS,occ_female_healthcare_practitioners_pct,0.051377576289719507,0.061455801824426864,ADI
ACS,overcrowded_renter_pct,0.049574580904238455,0.04862666537702179,"SDI, SVI"
ACS,educ_grade6_pct,0.046869786122454384,0.04797261138984073,"ADI, SDI"
ACS,occ_male_service_pct,0.04659559093626864,0.008700928365674708,ADI
ACS,crowded_b25014_pct,0.046143518421612774,0.02388575828797758,ADI
ACS,overcrowded_owner_1_to_1_5_per_room_pct,0.034133643407256956,0.014943723948060105,ADI
ACS,occ_female_service_pct,0.030155703013390565,0.03665470636393276,ADI
ACS,lep_asian_pac_native_not_at_all_pct,0.023074633191868532,0.07715557359359175,SVI
ACS,educ_grade5_pct,0.022408625590110344,0.031238227699131968,"ADI, SDI"
ACS,occ_male_sales_office_pct,0.022260010161224097,0.019885998392996592,ADI
ACS,educ_grade7_pct,0.015657385046763395,0.01936226079370827,"ADI, SDI"
ACS,occ_male_healthcare_practitioners_pct,0.01348432211865216,0.014917287908027089,ADI
ACS,income_disparity_ratio,0.00745905330537644,0.011274130674153733,ADI
ACS,owner_occupied_no_vehicle_pct,0.006641470928324367,0.1584979793499733,ADI
ACS,lep_spanish_native_not_well_pct,0.003907857271092019,0.023523033503424766,SVI
PLACES,BINGE,-0.0016990567073507546,0.1575575304635925,""
ACS,single_parent_male_hh_pct,-0.0027025564549763015,0.007601277594525068,"SDI, SVI"
ACS,occ_male_computer_engineering_science_pct,-0.004061349784555102,0.01699161708571321,ADI
PLACES,CASTHMA,-0.00518886488462964,0.17941741587671628,""
ACS,overcrowded_owner_2plus_per_room_pct,-0.006603320434290416,0.018772745643208397,ADI
ACS,educ_grade3_pct,-0.010856430262153594,0.04532567450574162,"ADI, SDI"
ACS,occ_male_business_financial_pct,-0.011324069339260357,0.01185708344406569,ADI
ACS,educ_grade4_pct,-0.011463812848064192,0.028268242834266842,"ADI, SDI"
ACS,occ_male_education_legal_arts_pct,-0.014262132051355802,0.012699885017820272,ADI
ACS,lep_asian_pac_foreign_not_well_pct,-0.02024691840216153,0.032283725414662436,SVI
